,ACC,Author,Year,Page.number,Parameter,Hard.Soft.Coral,Order,Hard.Soft.Coral.Order,Family,fam.comm,Genus,Species,Method,Method.simple,Lab.field,Time.series,Month.Before,Month.During.After,Year.Before,Year.During.After,Day.Sampled,Month.Sampled,Year.Sampled,Date.Sampled,Date.Sampled.Type,El.Nino,El.Nino.simple,La.Nina,La.Nina.simple,Measured.Before,Measured.During,Measured.After.0.6months,Measured.Duringto6mo,Measured.After.6months.2years,Depth,Latitude,Longitude,Lat.dec,Lat.abs,Long.dec,Ocean,Region,Ocean.Region,Ocean.Region.simple,Location,Source,Graphclick,Units.original,Mean_Cover_Before,SE_Cover_Before,SD_Cover_Before,Mean_Cover_Resp,SE_Cover_Resp,SD_Cover_Resp,Mean_Bleaching_Before,SE_Bleaching_Before,SD_Bleaching_Before,Mean_Bleaching_Resp,SE_Bleaching_Resp,SD_Bleaching_Resp,N_Before,N_During.After,In_Baker_2008,Comments,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
205,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,31,Oct,1983,31-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,4.53,1.85160891,5.855301491,0.89,0.603775161,1.909304702,NA,,NA,NA,NA,NA,10,10,Yes,NA = other Scleractinia aside from P. damicornis,2.296,5.401,195,5.401,195,NA,28.594,0.73204,0.8556,29.283,4
206,404,Glynn,1984,135,Cover,Hard,Anthoathecata,Hard.Anthoathecata,Milleporidae,family,Millepora,NA,Chain transect counts,Visual,Field,Y,NA,March,1978 and 1981,1983,22,Mar,1983,22-Mar-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,0.48,0.366606056,1.15931014,0,0,0,NA,,NA,NA,NA,NA,10,10,Yes,,4.6001,5.401,-28,4.6001,2,NA,28.594,0.73204,0.8556,29.283,4
207,404,Glynn,1984,135,Cover,Hard,Anthoathecata,Hard.Anthoathecata,Milleporidae,family,Millepora,NA,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,31,Oct,1983,31-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,0.48,0.366606056,1.15931014,0,0,0,NA,,NA,NA,NA,NA,10,10,Yes,,2.296,5.401,195,5.401,195,NA,28.594,0.73204,0.8556,29.283,4
208,786,Tuan,2000,2 and 3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept AND Reef Check,Visual,Field,Y,April,October,1998,1998,15,Oct,1998,15-Oct-98,estimated,97/98,1998,,NA,Y,Y,,Y,,NA,8 37' - 8 48' N,106 32' - 106 45' E,8.616667,8.616667,106.533333,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Con Dao National Park, Vietnam","Table 1, Table 2, Table 4",N,% cover,14.72095286,5.991630644,15.85236463,20.75454545,4.783539269,15.86520492,NA,,NA,NA,NA,NA,7,11,No,Reefs hit by typhoon less than a year before bleaching but sampling did occur between typhoon strike and the start of bleaching,0.15048,2.8792,87,2.8792,87,NA,27.806,2.8472,1.6874,29.667,5
209,786,Tuan,2000,2 and 3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept AND Reef Check,Visual,Field,Y,April,July,1998,1999,15,Jul,1999,15-Jul-99,estimated,97/98,1998,,NA,Y,,,,Y,NA,8 37' - 8 48' N,106 32' - 106 45' E,8.616667,8.616667,106.533333,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Con Dao National Park, Vietnam","Table 1, Table 2, Table 4",N,% cover,14.72095286,5.991630644,15.85236463,22.68,4.752565222,18.40660596,NA,,NA,NA,NA,NA,7,15,No,Reefs hit by typhoon less than a year before bleaching but sampling did occur between typhoon strike and the start of bleaching,0,2.8792,360,2.8792,360,NA,27.806,2.8472,1.6874,29.667,5
210,786,Tuan,2000,2 and 3,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Point Intercept AND Reef Check,Visual,Field,Y,April,October,1998,1998,15,Oct,1998,15-Oct-98,estimated,97/98,1998,,NA,Y,Y,,Y,,NA,8 37' - 8 48' N,106 32' - 106 45' E,8.616667,8.616667,106.533333,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Con Dao National Park, Vietnam","Table 1, Table 2, Table 4",N,% cover,3.7625,2.654554431,7.023290866,0.909090909,0.729689167,2.420105182,NA,,NA,NA,NA,NA,7,11,No,Reefs hit by typhoon less than a year before bleaching but sampling did occur between typhoon strike and the start of bleaching,0.15048,2.8792,87,2.8792,87,NA,27.806,2.8472,1.6874,29.667,5
211,786,Tuan,2000,2 and 3,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Point Intercept AND Reef Check,Visual,Field,Y,April,July,1998,1999,15,Jul,1999,15-Jul-99,estimated,97/98,1998,,NA,Y,,,,Y,NA,8 37' - 8 48' N,106 32' - 106 45' E,8.616667,8.616667,106.533333,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Con Dao National Park, Vietnam","Table 1, Table 2, Table 4",N,% cover,3.7625,2.654554431,7.023290866,0.88,0.438308437,1.697561276,NA,,NA,NA,NA,NA,7,15,No,Reefs hit by typhoon less than a year before bleaching but sampling did occur between typhoon strike and the start of bleaching,0,2.8792,360,2.8792,360,NA,27.806,2.8472,1.6874,29.667,5
212,86,Williams et al.,2010,1472,Bleaching,NA,NA,NA.NA,community,comm,NA,NA,Visual estimates,Visual,Field,N,Many months,October and November,2008/2009,2009,7,Nov,2009,07-Nov-09,poorly estimated,2009/2010,2010,,NA,Y,Y,,Y,,2-9.5 m ,5 52' N,162 06' W,5.866667,5.866667,-162.1,Pacific,Central,Pacific.Central,Pacific.Central,Palmyra Atoll,Figure 5,Y,% bleached,NA,NA,NA,NA,,NA,0.14568,0.07140034,0.3570017,11.46817,1.238635,5.940283,25,23,No,"mean, sd, and sterr calculated from data extracted from figure",2.2795,4.2665,-21,2.2795,2,NA,28.157,0.67858,0.82376,28.753,10
213,840,Lopez-Perez et al,2016,179,Bleaching,NA,NA,NA.NA,community,comm,NA,NA,Point Intercept Method,Visual,Field,N,November,September,2008,2009,15,Sep,2009,15-Sep-09,estimated,2009/2010,2010,,NA,Y,Y,,Y,,0-15m,16.68,-96.33,16.68,16.68,-96.33,Pacific,Oaxaca,Pacific.Oaxaca,Pacific.Eastern,Oaxaca,Text,N,% bleached,NA,NA,NA,NA,,NA,0,0,0,7.7,3.0022214,5.2,3,3,No,,0.87052,1.3423,-3,0.87052,2,30.91,28.679,1.577,1.2558,29.829,8
214,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,January,2010,2011,15,Jan,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun N, Australia",Figure 2d,Y,% cover,43.663,3.196,67.79739818,2.697,1.377,29.21058113,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,1.3337,9.8087,-75,1.3337,0,NA,25.433,4.5006,2.1215,28.266,3
215,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,April,2010,2011,15,Apr,2011,NA,estimated,NA,NA,2010/2011,2011,Y,,Y,,,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun N, Australia",Figure 2d,Y,% cover,43.663,3.196,67.79739818,0.17,0,0,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,7.267,9.8087,15,9.8087,15,NA,25.433,4.5006,2.1215,28.266,3
216,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,July,2010,2011,15,Jul,2011,NA,estimated,NA,NA,2010/2011,2011,Y,,,,Y,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun N, Australia",Figure 2d,Y,% cover,43.663,3.196,67.79739818,0,0,0,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,0,9.8087,106,9.8087,106,NA,25.433,4.5006,2.1215,28.266,3
217,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,January,2010,2011,15,Jan,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun BR, Australia",Figure 2d,Y,% cover,57.372,3.182,67.50041333,12.076,14.431,306.1277388,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,1.3337,9.8087,-75,1.3337,0,NA,25.433,4.5006,2.1215,28.266,3
218,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,April,2010,2011,15,Apr,2011,NA,estimated,NA,NA,2010/2011,2011,Y,,Y,,,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun BR, Australia",Figure 2d,Y,% cover,57.372,3.182,67.50041333,6.921,0.851,18.05243612,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,7.267,9.8087,15,9.8087,15,NA,25.433,4.5006,2.1215,28.266,3
219,878,Depczynski et al.,2012,235,Cover,NA,NA,NA.NA,community,comm,NA,NA,Image point intercept,Photo,Field,Y,January,July,2010,2011,15,Jul,2011,NA,estimated,NA,NA,2010/2011,2011,Y,,,,Y,2-5m," 21 51'46.26""S","114  9'44.96""E",-21.86285,21.86285,114.162489,Indian,Exmouth Glf,Indian.Exmouth Gulf,Indian.Eastern,"Bun BR, Australia",Figure 2d,Y,% cover,57.372,3.182,67.50041333,5.701,0.388,8.230722933,NA,,NA,NA,NA,NA,450,450,No,Location coordinates estimated,0,9.8087,106,9.8087,106,NA,25.433,4.5006,2.1215,28.266,3
220,885,Abdo et al.,2012,8,Bleaching,Hard,NA,Hard.NA,community,comm,NA,NA,Point Count,Video,Field,N,February,February,2010,2011,15,Feb,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,NA," 28 51'26.63""S","114  0'6.75""E",-28.857397,28.857397,114.120833,Indian,Western Australia,Indian.Western Australia,Indian.Eastern,"SG3, Abrolhos Islands, Western Austrailia",Table 3,N,% bleached,NA,,NA,NA,,NA,0.64,0.14 - paper never said if it was SE or SD,0.14,1.95,0.5,4.472135955,80,80,No,The exact before values are not given for each site but it is stated that it did not exceed 1% and since that is so small we decided to apply the one value that was given to all of the sites; gps points are estimated using Google Earth and the map in the article,4.4325,28.516,-74,4.4325,0,NA,21.912,2.3665,1.5384,23.654,3
221,885,Abdo et al.,2012,8,Bleaching,Hard,NA,Hard.NA,community,comm,NA,NA,Point Count,Video,Field,N,February,February,2010,2011,15,Feb,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,NA," 28 42'45.34""S","113 45'9.98""E",-28.712594,28.712594,113.752772,Indian,Western Australia,Indian.Western Australia,Indian.Eastern,"EG1, Abrolhos Islands",Table 3,N,% bleached,NA,,NA,NA,,NA,0.64,0.14 - paper never said if it was SE or SD,0.14,10.21,3.02,27.01170117,80,80,No,The exact before values are not given for each site but it is stated that it did not exceed 1% and since that is so small we decided to apply the one value that was given to all of the sites; gps points are estimated using Google Earth and the map in the article,4.014,29.394,-77,4.014,0,NA,22.255,2.4732,1.5726,23.967,4
222,885,Abdo et al.,2012,8,Bleaching,Hard,NA,Hard.NA,community,comm,NA,NA,Point Count,Video,Field,N,February,February,2010,2011,15,Feb,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,NA," 28 46'24.34""S","113 46'42.14""E",-28.773428,28.773428,113.778372,Indian,Western Australia,Indian.Western Australia,Indian.Eastern,"EG2, Abrolhos Islands",Table 3,N,% bleached,NA,,NA,NA,,NA,0.64,0.14 - paper never said if it was SE or SD,0.14,42.46,21.11,188.81358,80,80,No,The exact before values are not given for each site but it is stated that it did not exceed 1% and since that is so small we decided to apply the one value that was given to all of the sites; gps points are estimated using Google Earth and the map in the article,4.014,29.394,-77,4.014,0,NA,22.255,2.4732,1.5726,23.967,4
223,885,Abdo et al.,2012,8,Bleaching,Hard,NA,Hard.NA,community,comm,NA,NA,Point Count,Video,Field,N,February,February,2010,2011,15,Feb,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,NA," 28 40'20.68""S","113 48'44.49""E",-28.672411,28.672411,113.812358,Indian,Western Australia,Indian.Western Australia,Indian.Eastern,"EG3, Abrolhos Islands",Table 3,N,% bleached,NA,,NA,NA,,NA,0.64,0.14 - paper never said if it was SE or SD,0.14,9.55,1.56,13.95306418,80,80,No,The exact before values are not given for each site but it is stated that it did not exceed 1% and since that is so small we decided to apply the one value that was given to all of the sites; gps points are estimated using Google Earth and the map in the article,4.014,29.394,-77,4.014,0,NA,22.255,2.4732,1.5726,23.967,4
224,885,Abdo et al.,2012,8,Bleaching,Hard,NA,Hard.NA,community,comm,NA,NA,Point Count,Video,Field,N,February,February,2010,2011,15,Feb,2011,NA,estimated,NA,NA,2010/2011,2011,Y,Y,,,,NA," 28 24'56.07""S","113 41'34.17""E",-28.41575,28.41575,113.693658,Indian,Western Australia,Indian.Western Australia,Indian.Eastern,"WG1, Abrolhos Islands",Table 3,N,% bleached,NA,,NA,NA,,NA,0.64,0.14 - paper never said if it was SE or SD,0.14,23.55,6.57,58.76386645,80,80,No,The exact before values are not given for each site but it is stated that it did not exceed 1% and since that is so small we decided to apply the one value that was given to all of the sites; gps points are estimated using Google Earth and the map in the article,4.3374,30.126,-76,4.3374,0,NA,22.295,2.4281,1.5582,23.971,3
225,560,Smith et al.,2006,653,Cover,Hard,Scleractinia,Hard.Scleractinia,Acroporidae,family,Acropora,NA,Point Intercept Method,Visual,Field,N,October,October,1996,1998,15,Oct,1998,NA,estimated,97/98,1998,NA,NA,Y,,,,Y,9m," 14 3'50.77""S","121 55'27.53""E",14.064,14.064,121.9243,Indian,Eastern,Indian.Eastern,Indian.Eastern,"L1, Scott Reef, Australia",Figure 2,Y,% cover,6.44,0.981,2.193582686,0.47,0,0,NA,,NA,NA,NA,NA,5,5,Table,according to the paper the El Nino was Feb-April 1998 in this location so the October sampling was 6months after the El Nino ended,3.1761,5.9548,38,5.9548,38,NA,28.272,2.0002,1.4143,29.829,6
226,560,Smith et al.,2006,653,Cover,Hard,Scleractinia,Hard.Scleractinia,Acroporidae,family,Acropora,NA,Point Intercept Method,Visual,Field,N,October,October,1996,1998,15,Oct,1998,NA,estimated,97/98,1998,NA,NA,Y,,,,Y,9m," 14 10'7.18""S","121 50'8.61""E",14.16867,14.16867,121.8357,Indian,Eastern,Indian.Eastern,Indian.Eastern,"L2, Scott Reef, Australia",Figure 2,Y,% cover,23.483,1.619,3.620194056,0.47,0,0,NA,,NA,NA,NA,NA,5,5,Table,according to the paper the El Nino was Feb-April 1998 in this location so the October sampling was 6months after the El Nino ended,3.4106,6.6374,38,6.6374,38,NA,28.283,1.7461,1.3214,29.697,5
227,560,Smith et al.,2006,653,Cover,Hard,Scleractinia,Hard.Scleractinia,Acroporidae,family,Acropora,NA,Point Intercept Method,Visual,Field,N,October,October,1996,1998,15,Oct,1998,NA,estimated,97/98,1998,NA,NA,Y,,,,Y,9m," 14  5'11.58""S","121 59'23.74""E",14.08656,14.08656,121.98993,Indian,Eastern,Indian.Eastern,Indian.Eastern,"L3, Scott Reef, Australia",Figure 2,Y,% cover,1.77,0.634,1.417667098,0.069,0,0,NA,,NA,NA,NA,NA,5,5,Table,according to the paper the El Nino was Feb-April 1998 in this location so the October sampling was 6months after the El Nino ended,3.1761,5.9548,38,5.9548,38,NA,28.272,2.0002,1.4143,29.829,6
228,910,"M. Sutthacheep, et al.",2012,87,Cover,Hard,NA,NA,NA,comm,NA,NA,belt transect,transect,field,N,April,February,2010,2011,15,May,1998,NA,very poorly estimated,2009-2010,2010,NA,NA,Y,,Y,,,3-5m,11 35'10.2 N,"102 35'41.1"" E",11.586167,11.586167,102.59475,Indian,Gulf of Thailand,Indian.Gulf of Thailand,Eastern Indian,Ao Kralang,Figure 3,Y,% cover,30.463,1.472,3.291492063,16.761,1.652,3.693984299,NA,,NA,NA,NA,NA,5,5,N,,2.0063,5.3906,-62,2.0063,2,NA,29.054,0.81845,0.90468,30.268,5
229,910,"M. Sutthacheep, et al.",2012,87,Cover,Hard,NA,NA,NA,comm,NA,NA,belt transect,transect,field,N,April,February,2010,2011,15,May,1998,NA,very poorly estimated,2009-2010,2010,NA,NA,Y,,Y,,,6-8m,"11 35'29"" N","102 33'30.4"" E",11.591389,11.591389,102.558444,Indian,Gulf of Thailand,Indian.Gulf of Thailand,Eastern Indian,Ao Phrao,Figure 3,Y,% cover,33.901,1.737,3.884050077,25,1.48,3.309380607,NA,,NA,NA,NA,NA,5,5,N,,1.6898,4.9567,-62,1.6898,1,NA,28.993,0.77979,0.88306,30.16,5
230,910,"M. Sutthacheep, et al.",2012,87,Cover,Hard,NA,NA,NA,comm,NA,NA,belt transect,transect,field,N,April,February,2010,2011,15,May,1998,NA,very poorly estimated,2009-2010,2010,NA,NA,Y,,Y,,,8-10m,"11 45'00.6"" N","102 32'41.3"" E",11.750111,11.750111,102.544806,Indian,Gulf of Thailand,Indian.Gulf of Thailand,Eastern Indian,A Phak Waeng,Figure 3,Y,% cover,70.677,1.7,3.801315562,43.073,1.476,3.300436335,NA,,NA,NA,NA,NA,5,5,N,,2.1276,4.8537,-16,2.1276,2,NA,29.048,0.80924,0.89958,30.261,5
